PhoneNumber_hashed,OBCallDateTime,Contacted,advocate_id,CallTimeSec
A2B737F03806B66C38862B45D8DD35A927DDD119FF171757CDE5233B94211F8F,2018-04-02 12:29:00,1,9,1555
68FE82640874A83C799CDAEE698737C901478F68FA54181445A0A3C53F100C41,2018-04-26 07:17:00,0,11,0
DABAC7E233217F64CC1E502393A8B72FBD3CA97462409E2037C89775E27A7233,2018-04-17 06:50:00,1,1,1035
9BB2AB8C133F6EC3E239D685DB63C1A47A5C88696562B350C61B29C67CB16CAB,2018-04-04 07:18:00,1,18,1799
0A70102FC8E5AC38B0261CDB7F6C1046E14264837860A5745332C9D7DC121FBE,2018-04-11 13:25:00,1,2,826
BD96FA537766B7FE413510F3F2181353DABB53804F54724B0B023AA51C1EAFAD,2018-04-10 17:54:00,0,6,0
99C0D8F3B6D84B377F46999C6D89554AE3503C2DE98085B4CA8A7B9472F7356C,2018-04-20 13:22:00,1,14,484
0137C86EF5758027371CD4F01EC745BEBD9DBDF7890085F33232ABC8907CD967,2018-04-22 17:48:00,1,10,385
2EFA46589C603B8572571193DE97D918D9BCC383D4A2A56BCAF3DB022ED0747C,2018-04-05 18:58:00,1,3,1537
EF630D1AFE6E0F9333802CFAA15DD91C7CF34FB1EDA29D89EB5FDDD6E5248C52,2018-04-16 18:28:00,1,16,92
DF65D791176EAE402ECDE5DA14FB1D7E535498560AF8805B55ED7DB92D6DAE85,2018-04-01 08:52:00,1,12,669
FFD60ADC2427AFAFD17C7DE05B0E45900B843661E3BC41DE868F3FED2C369AB0,2018-04-05 10:38:00,1,15,1166
13DA15F93D3E490C9FBBEDCAE74C2A41AF30D69D7FA89D3D6329216026687E05,2018-04-22 13:37:00,0,13,0
AEC4FD9E6ED48FB2537C203E53CF098E5AA55FFB4A2B94598478725E574F357D,2018-04-27 07:08:00,1,3,489
04713DE17E1CE1A5287BD16A47B2CA9AC4577C63D65C02A815526444BBA9072B,2018-04-16 15:24:00,0,15,0
D61A024A6F9471163ED8AD540F569286F79D8997ACB457325966F0851C3D7A77,2018-04-23 08:39:00,1,18,48
8E84C5A43D83FB4129E9551EBEDF2D8FEF834749063F7E3BC0E87A4A00B25458,2018-04-20 09:19:00,0,9,0
18E12965C0EB90428EFC3F79C08D975BE7FEA685051F9B978ABC367719E18C71,2018-04-14 10:46:00,1,6,1411
E28F96B8050C7B6FE7F55F9ECD65B09B55A751F835D0AF5E54CCD1D54676C9D1,2018-04-09 16:25:00,1,4,1666
6880EECC720AC5E646E0D105FAEBCFD1A7352B8B6F31A102356B931A83584EB0,2018-04-30 10:56:00,1,19,1206
82AAC357ED145FED7859B2D7DE3AA6667D944B0A825324AE6256FFFFA47E07E9,2018-04-05 10:10:00,1,8,1171
474103A2DFCCC4913640716B1A8071335BDCA5CED4D50FBF6EDF45A0FCBAEB92,2018-04-16 06:49:00,1,10,1427
AB3E022F3326E2A11218CA0FA1F92BB6DAF32E7E8BC98D18930F75EF93F165EC,2018-04-07 08:50:00,1,18,750
C5EB6A7CC8A1470493D5D4DC40D960B6C1F064ABF8C7E47C715D5910880B6306,2018-04-19 13:34:00,1,17,989
0E5B6190E85F5B2FFD6AD2EDEC981BA4B00CDCBDDCEB9ABDD2BF43C07B24BF83,2018-04-18 07:33:00,1,10,308
A8AFA72547F9B88E4ECD36B3BC36A91CD8426436A226F1724E24F58CD367BF9F,2018-04-06 09:40:00,0,16,0
17E096C509FF3CA0F494449AD6E8731198BD21C50F83E1A480C9F049637C81D8,2018-04-09 14:49:00,1,12,99
3956C26F8BE028EA7AA508DAAF05AD225877D5263A092BE3F82DB8EE95AE0A50,2018-04-17 14:42:00,1,2,526
4BDD02B189D70412C2AD2104F56599B191550C494E2A8E968D4204C43C58FD67,2018-04-05 07:31:00,1,3,1136
4EF5DCAEFE1F59435D4DE9D24967E5C334EE19436285E3573DE669EDB6764D3F,2018-04-12 07:59:00,1,8,953
8A54F0010F644E618672ADA90ACBFEEA51D138AFABA51F9C77D4A8339F94451F,2018-04-25 15:00:00,1,10,790
7DEDA0B394E7AAC93F0E1D55B7EB9BD9D279881378CE448B9A518FAC37F5064F,2018-04-09 12:10:00,1,5,543
D2F499C6D98AB5338428169778D9E7149945F1FB9814EBCF66B5682339D3DC6A,2018-04-11 06:36:00,1,7,47
14E0A75F9D70094C83B07DEA34DB42DA7D8942F51193FB7BD8A9BD195250A174,2018-04-11 07:12:00,1,16,559
337ACBE65B90A0C085AD04B8CDD274E55D813B1285117956F898855124843C58,2018-04-27 15:54:00,1,3,1689
7861D12B1204BC44ABF362CF3D623F04D25D9F4B3450E55FEC7BF2B2705E83AB,2018-04-04 14:23:00,1,13,774
B31EB01DDC4D844DBC1E48714A30461DCAA97BEF73A83C15D88C1EA6811ACB92,2018-04-21 13:00:00,1,11,303
284FB168A447D34A76A4CA72862F02E48F120E50BC49DD43F28B9CD0F50887C5,2018-04-16 07:50:00,1,11,826
530F0F23DE856119019C282BE0AE7CB7C29BD83011BC8340971D007528DC3616,2018-04-17 18:55:00,1,15,151
6B91D081514D0497CBD8C4BEDD0FE6A0A88ABBA82C30292131F3AFA301C3567F,2018-04-28 13:22:00,1,5,999
8A90422BBB6F9A5AC6DE0733891EB60EFA39757FC3471C34B988E646BF21770D,2018-04-12 05:50:00,1,9,894
43243019C593D17CAA4B857EC60912FEDAE57F41E9E8E3D301A282B87DA6418E,2018-04-01 14:26:00,1,13,1490
6DF1719113DCCE4E911448A93D10A13F918A7C851AD21B7E3F31DCF0C4BD1A8D,2018-04-30 13:12:00,1,19,1139
B38981F7BA04CE47F7FF16A768949EE695514F91F67923A7D403DC3908E0B440,2018-04-15 07:19:00,1,12,732
B28B025C9E14388701E4330707B40EE766CDE47B54502148A1E4AED4D54F194C,2018-04-20 16:52:00,1,12,772
094C3311D5618079C0833D920091FC1B2E0CF9FDE1FDB182D1D926B8DB870E18,2018-04-28 16:57:00,1,5,965
2D0E34A4A38EA45A5BF857D9A1011FFB4AEF314C8B2EFC8067D50471F1C06FE8,2018-04-17 17:12:00,0,13,0
09CE0685AA3D92E783069F56D8DAC8CAA6FEDB3952D17ABFEF5233E14637B168,2018-04-24 15:37:00,1,8,839
B587A353D5CBAAF1B0ACE9A5308E6AE02B53CFCB53F1F94E69826C0CDBB7FA53,2018-04-05 15:12:00,1,7,1349
58EF9A28EB78BE2AC38C4FB5D3BA0A4255775D8F0F031807951E918EF050C9C1,2018-04-07 06:13:00,1,6,1357
2EB72A1BA6D075E34399A272149D290578C7FF7C92BD55FB97191DD9C2E96486,2018-04-19 15:28:00,0,9,0
F2D0AD72FBE8EBB4EC389B256C3C79285B5DA9EC19363463E5F52554C753AFD3,2018-04-10 13:36:00,1,3,863
51DC3ADC1AC042A99C021663EB9F3A725F91A08D8BC71E793E88F2AA06787FAB,2018-04-11 05:48:00,1,1,300
4776CAB87C153051C0C88FD475FEE39F032BF4199299E176AFE921C97540F9BD,2018-04-16 11:50:00,1,10,933
07259E02C2E1A2586E4C46BD44F2C06D9BA7B811E7EC7D3B459D59A68DCFD649,2018-04-29 13:36:00,0,14,0
98B359EF0CBC28F70FD69704488C77F0B1E51489BD2CE023E0E7FDEC94D0BD2C,2018-04-03 13:35:00,1,9,1744
977D246281C367F3E0C9584A28722CFAC562E4B2BB425553E4A414A0CF6C03D4,2018-04-02 07:52:00,1,12,247
22BD3C73549DDE7D7A50FFCCEA3C13A73A21B67D9F772F43BDA8DDBFD2E93647,2018-04-14 10:21:00,1,11,510
B3EADAE057D85D1B3A8CCC77E8C98496375FF96C933F7CDACA96516125CF87BA,2018-04-01 07:35:00,0,4,0
F3F2E2A0DA33C9AABEE087FDCAEFF7A0BE95C3E8A1E0EBF91A836967EE7B2BC9,2018-04-12 18:31:00,1,16,1761
F1AD51C50F9ED2E89E2B06429BF1499D9AC83E8BDCD6E12BD6954713A900BB16,2018-04-06 07:33:00,1,5,1770
02A15C2BFF58ED887D649065DD415FB03FE05FCFA0D9395E57B615BF821AEF3D,2018-04-24 13:02:00,0,9,0
0D09B608D4930B96AF6D230E29EAF87036987A14EA06D9661B8029FDFF62EF36,2018-04-10 11:14:00,1,2,219
B49EA60AFEB8BA191EC828F23760688EE8958B7C828A92194EBD569B41714958,2018-04-28 07:57:00,1,9,1568
E02BE7C95347492B7B18462864CB8529F9536CE466F7B787B78FE848D69B19FB,2018-04-07 13:39:00,1,16,1188
4FA73F00383526E16AE5600EC3883CA6427E43BB293BE59AECC3FDEE52D57F07,2018-04-03 09:47:00,1,12,1122
2B964720A401CF27921261E80A18501441D4CE9B71101DA1E3990D05BBCDC162,2018-04-15 17:39:00,1,4,470
1708CC4D40173F7622537838201AA048D23738C7EB544E687AFD4E886DDA13C6,2018-04-20 05:59:00,1,16,1208
B128D759E66679359DC00DD48EAAC5BF743071308300B6E19EDE2F2D5E481578,2018-04-23 14:18:00,1,3,1088
B2DB4BE4F0725E500A4BCE216E2E333B465CFE5C0502F2A610727708DF895E1C,2018-04-03 16:34:00,1,18,449
91AA5BB22AAA2E616C9DD6F6782971823FD089A9E152F29CD2E1254DB271A35B,2018-04-27 17:44:00,1,9,607
01DE4A648D43F9CB635D4D6F5DC8BCAC786B0A008CF015653ACBA5A8C7E97BFE,2018-04-25 18:44:00,1,17,1548
0D0A94AC89743967CA7197722C55B371B2202B2869488FD771E738EDCB9CAB30,2018-04-23 13:50:00,1,18,1252
E86A83AE3A0F81BE673FC9BE41FFB0944545B6B4FF05B6C67A62AFBA837A6113,2018-04-01 05:49:00,1,3,479
8C0EF4091C519294A2714A8EB8CB320784CC04D2A38674FCC56F090F347DF2BC,2018-04-28 05:29:00,1,14,1252
9E84626119986FB0CC19D28D08FBBD205E8535328D43DB4810BCFE951CEB16D5,2018-04-27 09:37:00,1,6,973
7397A112EFF03D2295AB04C3EB653DFA06B53398CF8BEEBC170EADD18C424B6E,2018-04-22 18:32:00,0,2,0
397160954CDC7EF8EB25F0592CAE8FC0F97ED87796B1FA46128F53DF3245367C,2018-04-20 12:46:00,0,9,0
2BA4E72DBBBDE909F3C823DCA32BAAC7B8EF6B4BAE9E50D0369974CCE3A1838F,2018-04-12 07:15:00,1,5,694
D8C59F08A4EE6C078014297E0438422B95CB93BB27528DB2DA071B483EB79301,2018-04-28 07:44:00,1,4,672
12E696AD835DAEA5D84DE808084ECDA77F329B333475E302C0C2D2E64FC377D9,2018-04-25 06:56:00,1,15,1390
32DE39C159EFAFF64473DDD14B052CAEE254EF2D99B1EB50520DD7DBA6F556C8,2018-04-15 13:21:00,1,8,1020
EA69DCFB6B9D8E168586C41CF2427B7AFED119C9ED7682CD3A1E675600764C8E,2018-04-02 06:45:00,1,19,593
BF13F577B3231F7AAC70ECBCFF5FDDC5389CA1879E7CE25A2C21C7981033CE0C,2018-04-14 09:29:00,0,11,0
0147DA8CDD45EC9D0CA42A306B11D19E95D3DEA84D3348A86F2173941008CB18,2018-04-22 09:02:00,1,18,678
27E70C3BFEEB676257A5CA697A6CF9B63A47AB856CC514451CCCA8A15C02A4CE,2018-04-10 09:00:00,1,10,382
F55FA5BD2847EF682D155704BC37328FC45819D7CC095209F0D4442F4DEC3528,2018-04-26 07:15:00,1,9,711
846B1EBCBE6504BCC14DA35F39A60CF6B9D5B2B807426AF419E9F87C23FF4E98,2018-04-30 05:55:00,1,6,1561
D7CE06F50DA9E753544BDF13E3DCBEA44588667C109567432C5CF0BB72054CB3,2018-04-25 15:01:00,0,10,0
CD96C415F51D3A23AE9865A9218AEB167E81EE78F3087BCE0C484EB273EFBF1B,2018-04-23 10:31:00,1,4,34
D1D4A0D1436EEF41542F81BDB5A5F5380FA841C3CE9E49F73D4B55F3F5822CB2,2018-04-29 15:55:00,1,18,1384
1C6BFCD29A87DF970FC70495A9BFB55769C057EDF77D9DFCB3CBD9856604D025,2018-04-04 10:53:00,1,13,1380
71B432EC3ED099AF073BC9420558FCCE6B56AE7C8A253E16C72E7735D3FBAF55,2018-04-16 10:04:00,0,10,0
03E33FCFBC2EFE65E56274EB0FCC868D96FF97013892C664D6FDA1A36949E312,2018-04-23 09:41:00,1,4,1515
D08223978EE1D65F2038FF15F30DD926A22FB417612B15EEB81C2F16ABB7DD09,2018-04-13 11:51:00,1,7,180
14F93FE5404C020F52523234F4AB9276E46EC1B61BE0ADA269BAB9135B1F2DBD,2018-04-21 17:13:00,1,19,939
D48F89587CCE270D5BA446501116BFE27CE5B86D56A40CB4BF51484191E7F091,2018-04-10 06:13:00,1,9,454
9B639AA4D1D8B97B8F193540251C27205D755027A6022C01A894703FCA5D5386,2018-04-20 05:53:00,1,4,912
C8F03D216A9F00FAAEBE09C0388EBE4D050161BC70523F30D22832044FD5C948,2018-04-05 07:21:00,1,16,1575
7B4B9F53AE906EC5DFA69C861E274A67A50675FC39096310DA4957865E704481,2018-04-12 13:00:00,1,6,429
9F9FC47D2120BD200F70710DD2174E63AFD98A52D916755001AEA0C85EAC0C1F,2018-04-09 10:49:00,1,16,551
F85C21E05A2A552D4DEEA4BAE524847FEDD65353FA5FFE476A6CA7518E9B7FA5,2018-04-09 13:26:00,1,11,824
3BBD1F0608297344FE80A93CFFC169C7EEFEBC5C49F9325F925552F24B0A8D52,2018-04-10 13:57:00,1,6,413
3F8D0BD55F465B95442539559E18BF04F64A0C3EAEFD4CB9D8725AF13A559031,2018-04-18 06:14:00,1,17,1247
40975D5F5593245F6BE9CDC1F1C958549E8910584FFDF95E1C08D0CD378A7D3C,2018-04-03 10:04:00,0,5,0
443D9DFEE86E8224BA4DDE70FFC38CA5ABCD7B2836B7386E02ED5C60248909B7,2018-04-02 11:19:00,1,7,1405
7DCB5F5B2A5864800FD1A30826B8F289708C971D8CE616231C9EF8865B20E585,2018-04-16 14:50:00,1,19,1307
722915CE240AC307C2EF4AFCC6E06AEDD46710C2703E82EBF4971623A9A4DB61,2018-04-30 08:43:00,0,18,0
99CB77491B7FD1193900BFF63D16F51C7EBB2AB8578DF2D1EBCB577DA72838CB,2018-04-23 17:28:00,1,16,1641
F5698621E994886E7E1A32B508D98825B854159BBB76908297002BA94FD65854,2018-04-22 06:00:00,0,3,0
B48AE561541399A3E8B5257CDA020916A7720A9935006DCF955FEB2A7673BDEE,2018-04-17 09:39:00,1,19,1259
195C312374F31CF86FD84665104DE933B07A5EF289FFF1A38B3C56C685333987,2018-04-19 11:52:00,1,5,1331
334C1C0EA6A9971AFE1F04CD39896FE89AD9FCDEACCAF5058C6281DD1A93502C,2018-04-26 17:38:00,1,6,858
109488F0DE62553A5BDC34A61A2B2D0D7F9E75641671423AFC2AC51B9839444A,2018-04-02 12:04:00,1,18,1177
95E07506E72C7A0DCD7925E3069A2C808BC51CE691099004F4F6B1ED373D966B,2018-04-16 12:13:00,1,13,1590
5A7855C262839D715ADDEAC136F6ABAE7D7E4689BB38F420DECF58C17CC6A6FC,2018-04-28 07:24:00,1,16,64
4878EDBE56929EEFC945B5F2259478A731611298900473E5C9565A6810794FCC,2018-04-25 08:52:00,0,6,0
F260AFB2954BB7E756BD5BE5E559D21DAB1DF822FF30ECA6214CC4CE6766769C,2018-04-20 09:52:00,1,12,1230
2439C2C794644D8D16EC5229642B4A69D45003E14252011A674043EBA3F39C5D,2018-04-21 07:55:00,1,9,445
9C685E2D9D197AEC2F47F3651A4EC6B14BF5C98E0A1F9511C9553971032327CA,2018-04-26 12:58:00,1,12,871
133485BC7751A179484C6DEC6CEE1F49A21016F8C67501578814C7DF632E0230,2018-04-28 10:52:00,1,8,376
AFB549D5A69EEBB5718828840EF2042E90508571F1DC0032E4D55F63F22B317C,2018-04-05 05:17:00,1,3,531
8A999EDE2CD6C1EF15C9B913B16731930B54A4C07C8C8768568A2DB63032BF4C,2018-04-18 08:03:00,1,19,1589
F6371599F7A4E129D1ACF0A5EB04C45B4E55D41C5D0EFDB27699B810E1847CA3,2018-04-22 12:01:00,0,12,0
90A5EC7862E617F1B1EF5A5FBB24F278268DBBA750D885D19212F9DDB9C471DB,2018-04-25 07:02:00,1,11,1319
6DCB5ED5078CA07A1594BFA2BE2A317BE7D8F585DCA340E18D039FFCA28384D2,2018-04-27 11:22:00,1,12,1473
08F143B3A8019171DD522B771983795DCFA0517E3FE52B54E2D95E0D2E11BBB9,2018-04-08 17:38:00,1,19,505
0B13C3CE581C917D54FF77B1994942F3C51D1DE323C952CC0FEA1A8294975F83,2018-04-05 08:17:00,1,14,1085
5DA4598824A82DB99B2BC55005F80FDD43D74F72440740FC34381947995A40D0,2018-04-04 14:24:00,0,15,0
71EF66662B66D0DC7F6E434B15C9DB2FE9E819C18BAD05153487618DC27DA79A,2018-04-15 05:52:00,0,10,0
D2A92F8AB3A107F16531442302214DC81206049015B74D0500FF5BFC08F668D9,2018-04-24 07:20:00,1,20,195
5BAFEF8FBAA15D692512ADB1DAEAF0783FE612842272CEE129BCF9C941E370C7,2018-04-06 12:30:00,1,3,218
D7C4170731D283FA67D6C44BFAD5EE82A8E9AAAC8F93C6EF640798403ECDC813,2018-04-03 18:35:00,1,11,1659
5D77CB0C4D11D09DB056287E07E218BDF88A2FBB42D8F07E36E9EEDA24D4CB74,2018-04-28 05:19:00,0,4,0
D78419FE46A7563710BF6162BF7076042147B67874378AA2C625682A28F06398,2018-04-10 08:56:00,1,2,640
A775B67131C91C3854D3DF1ED1DA8433F99DF59A6A8C7831E00779F6BE0002E4,2018-04-14 07:42:00,1,15,774
20E8AF5B633D8FE990D15EA1127EEA5B7B63F164D5ACA5C876E4AB74E75DB2B5,2018-04-23 07:26:00,0,17,0
EC032CEAC0E84765D2222AFFAC8A34BB4C257AE3D230E229978AB5EA771C830B,2018-04-12 16:02:00,1,7,928
5DFD9C5FC96D525C1EE054CCBF6D3EC7701B31E624909A22BA3A4DB1EDAEA7C4,2018-04-06 10:25:00,1,8,506
EC8C0FF8E4783983141240D82C57DE97885ABEC02B27B655E38E9C73C43B2DE2,2018-04-27 17:47:00,0,5,0
80289BCF09E1907E577AB4B1FF2A60D0AB09003417956532A73E78820F390E21,2018-04-12 11:06:00,1,8,82
DE7B0FF7486AF7F828DBE8485CF62A993CCF7FE37B513E0659A3561C157D60F1,2018-04-29 10:29:00,0,1,0
E9B62C56C81B52C1EA11A88A2C9D1E64A2BCBACED15B8ECC9196A33D1A4FAA50,2018-04-03 15:22:00,0,2,0
A40DA6DA1E18BC97EB389655396F566BECA9DA6209E7523EAF68AB7FAAA9FB32,2018-04-03 18:40:00,1,9,644
6FDF3130C6687CAC474ED605EAACCB0351BA8C3EB05BC4ECC52414B5FC0264C5,2018-04-17 12:57:00,1,16,103
F0614B1E10F467D57F238C67606CBAD3195CE1B3188798D9FCBC36F59738440C,2018-04-29 09:50:00,0,16,0
D4CE8B438E735F1F2BA460C197FB3BF43E22457AA9CB1B6EC48F4AC48373A46C,2018-04-21 07:01:00,0,16,0
2B446E07124191004DA87B88D04949CDCDF5B5FD6C27AC79FF7D0935B81B50E2,2018-04-17 17:02:00,1,14,251
9B9088B00051A4BEDC0813A9CA329165FFE425AC7CE4BF9F4D3A58A2B043D236,2018-04-04 10:07:00,1,15,898
ADF85C6E5B998240437038D72C0D1CA23259E0352BCA1213BFDD79D01EBD1610,2018-04-06 08:00:00,0,16,0
4D252969552ABF689DE3B73DA9C648CA8C139434A98C04E20E9CBCA54D6B8B2D,2018-04-23 08:28:00,1,11,359
21F5C6FAE32D8D858ED070E2D6A8298F8DCAA40785D063482865E17D66DA5F5D,2018-04-03 15:07:00,1,3,997
F6A3E6A09396C830E51FF0FCA215ADBDD11B7C9EAB697BDA6F46EA25089F49DC,2018-04-07 13:12:00,1,13,938
BE9D8EC97C69026306B6E04B535127CDE0C67217B5351A6B0E4727EBA1CB67E4,2018-04-09 06:36:00,0,13,0
04BED0E62164D08451AD7377914BC15992700498D9B4A8BF08ED71BF1E2BE9AF,2018-04-10 10:48:00,1,10,678
C774FC9EADF8F573DF3BCED9F0AC5954C1AB85B8CCCAE3454F2C459ACD9D0E1E,2018-04-13 08:53:00,0,6,0
03430285681517DCF5FB9BCDEBBBB9C5FE365694AA1303F7BAD6F044F10BB479,2018-04-07 09:17:00,1,10,757
9A6735D689F7AD57CE29FB4BAC6DFD58FD0A7F3B5256843D1793BD01AC0FE7A1,2018-04-07 11:44:00,1,12,804
F47A289582718CEBD215139151BA6122532FBFB0C17C29F7D932057DF80A5537,2018-04-21 05:12:00,1,16,191
379A2B92B1FF9E4326C50AC64BB601DEBFA76A3165BE2D738543D7B222F528F5,2018-04-01 17:09:00,0,12,0
B9B6BA39DF12CDD5C9D9E2C155BC03756850E3BFA6A4E914518DA2FF002C8CA7,2018-04-23 05:41:00,0,3,0
24AC42F816BD80E6D259574DF5D3D5280A98663C7FA3872CEF0E138AB819BBD7,2018-04-26 16:58:00,0,5,0
F40206BC9797D1E180E5462BF3F4DCB5B5B96E43B7C10BA1BE5DCEAD5D25EBAF,2018-04-19 15:16:00,0,7,0
AC17FA52E30F591A357C90EC767AC3317501160841EDE9088E7F3CCA5CE68A83,2018-04-06 09:23:00,1,11,1650
763488444B09592C531B5FE52D7BB3FB4B38A2BBD8A0482A4F35789B099E1DAD,2018-04-16 06:48:00,0,10,0
A7E39F1DFE45C3B6AD9BC6A7283F94FADE1EEAB4A31585EA407EE5CF046B66A4,2018-04-01 16:58:00,1,2,1063
E95E95476BA5CB32DE7EECDF01F5A3F63D400581E34D6125FFD98B3D9DA5D776,2018-04-13 13:20:00,1,10,1289
BCA1DDE99D31C99A9FE4F6119A76B535393DA890ACE708D371013E581439DCA9,2018-04-09 10:45:00,1,19,315
A94DDAD4D58938DCA3824871D7A3886A633F40F6DFA0CC6F1F67021469849573,2018-04-16 18:48:00,1,15,1366
17C794A47747D0670D6152685DA80D6F1018808A8ED485142E779F843D74EF0F,2018-04-09 06:12:00,1,10,395
5D49A0745EBDB23569548CC869641D62E160D93113E4A398749E793ECC06B39F,2018-04-01 09:27:00,1,14,574
3728D4EAE67B6FFBE5454BF4EF515597DC830B299A5150FBAAD81E70F7F6F196,2018-04-30 17:51:00,1,13,1787
CF5E59DEC0D41B17424E44C2479FCB726EB10EC0EAE82ABF3CFBD62414E5A068,2018-04-28 15:38:00,0,6,0
8BC7F1D20AA433913F8757C4341F844CAFBFF774B50F9C10B3CB61ADCA8E38AC,2018-04-13 16:32:00,1,8,1649
14E4D02D76BA18B3C4528F355E6262FF675EDAF7EF794729702FEABAE5FAB72D,2018-04-21 05:26:00,1,11,1562
C3406A7379ED9456C2B052367763C84CEC434C550605365BD5735904FC8F4A1A,2018-04-22 07:21:00,1,14,1288
E9E8C98480107922EE427FCACCF0CD8EC82B80FD818FAFB0D13BDC390C00F4D0,2018-04-12 17:43:00,1,19,1732
9CC36CA1C2CC046AF9B8E0C9406B50E36476D2B116D605D32E57DD4B1FBFBF1F,2018-04-14 14:59:00,1,5,1043
0FB6D29FAD9A57BBB65F8622F652E5AD395FAE96EF4F0DA152B1829CDFE85316,2018-04-20 13:53:00,1,5,1241
BD209C904EAC5DF6F8773E872C9E58C3FC42F7FF3D616F27A0323512C53A85F3,2018-04-03 12:09:00,1,19,874
72EF27D54013DD0E551D969F4382A9971A01CC9CE9852E259154EB95BAED447C,2018-04-28 07:24:00,1,15,531
8E18A5200F0178614810A878C67E371D10A4A14510195480EB2966CCA48DF926,2018-04-01 18:37:00,1,4,568
E3C2F63E0746D3E62A99FF60BBA96BF8EF653F161C0233D3FF617BE50ADBB500,2018-04-21 14:03:00,1,4,827
F7EA634325AD587AC92DF7534A351BD3D1619E52D5E0B0D957B47452813BA857,2018-04-28 09:57:00,1,10,1726
271D60D511E28BA354581772A7C78D9AEC61765BA7391B40C5BBF2882B37324A,2018-04-15 11:10:00,1,1,252
EAD1CBC72C3B3C7FB915DA5ECFDFABDE86F253137FE10973417AB1529335FF8E,2018-04-24 08:31:00,1,13,1224
E525AC9167AB5A9EAF403F7E02944784CFB91CCF13D732C225D6EB531462089B,2018-04-13 16:46:00,1,1,1101
21AA964997A8295DEDC5891EC99147871832F63F8DAAD0257C8BD5F3BBFCF1FA,2018-04-16 12:41:00,1,19,1769
E7A3365794A70B4F8B51A7C658C3A395A7F07C49521650914D840B0C5C30A3DC,2018-04-01 16:49:00,1,3,613
E198AC88949A2F635504CFDA4E11EE599ECBC4194DA0A3B73817B384903E62DD,2018-04-11 11:35:00,1,14,1156
30DF78359B465A8527253D2F102607E2A9956636925DD435B927F11C2EF95740,2018-04-30 08:24:00,1,9,1709
2119E61F609FEDC129DF102EDDBD93E3040A3CD410F407965285027B1F9DBB01,2018-04-19 13:59:00,1,12,695
11605BA9D3BF1434CF85827B69D644858ADC1C8545A9F747A6C2014DAFD4F99B,2018-04-07 15:58:00,1,9,73
9DABD70C018B5962614627C5DD1AE6A2B81EAE26511BF9132E890AB31FF7317E,2018-04-15 18:37:00,1,9,55
EBE0CE825286700B95A6B654A8504E3DD991A2D57D13B3ADA60BD9034905ECE8,2018-04-16 11:54:00,1,7,1294
84BBA1F4C6EF0751CB54D547A04671E6CC68F46D4BA3C93746E621FEFF5A5273,2018-04-12 11:20:00,1,13,1659
2C2BA251B1B2BE6B89E3A377A836506628CEF74FD765879DEAD914B3E7BFA71E,2018-04-01 10:04:00,1,7,1708
33A87B547FE46837BF91E413CF65E1EA1E47761D5641499B933457748E5A226E,2018-04-06 17:51:00,0,12,0
FA39B8CE9C8BABC8FB3A70BA62D145946BB0C71EBF0AA7156B6A98CDA79DFC15,2018-04-24 08:32:00,0,13,0
5F96ED0F3FA0656B48FFA8BE29265936279600149488385E303010BC5FFD5ED7,2018-04-12 05:45:00,1,3,1198
52339B589377A80921407159A02B7D0D2691326B5F3116B199E11CFF8BE8FD55,2018-04-04 18:21:00,1,16,1572
F5522CD79687D0BF3554AC6689FAA3194706BCD13FAEAEAB54419570BECB00E4,2018-04-11 11:48:00,1,4,920
A878E941AFDA6B0305F75E52B5D3BBADDB5F288C9246579C5AB841F2A559E512,2018-04-02 18:33:00,0,5,0
16CFE3FBBF50E8E24641CD0B7BD9FD695BABE701F11E6A9BECF08485C478C0C5,2018-04-21 18:07:00,0,11,0
63536CA426B7DA365598D9B9284EF7C8A4929ACCE87B6A8EB8745551BF34B3F0,2018-04-25 09:12:00,0,14,0
BCA8581C5C13954F3890EF28ED01E92909052DC8A1B14D314B49743792A49BD4,2018-04-24 15:43:00,0,13,0
037CC80C659E25DED9D3F20E1F4B6DF205FD2B3DEE93BDFE0AAE3ACF3F3A0C36,2018-04-26 05:33:00,0,14,0
02B65740BC58CB3EE9DA67898C64C74B24435BEA85BF097DFBDE11DB7ADB4DA8,2018-04-02 07:32:00,1,14,221
F2F36FB73B323C188CC3DBF9E07C7824CD4A889749EB4DA20791B312EFE734B6,2018-04-03 11:29:00,0,19,0
D7B03D4FB96E60BF432630284349C66D7CFF6D175D4A8843D73519F7B4EF11A6,2018-04-14 18:23:00,1,8,1109
76D166AB64F2C9BDF91F552E9102E078977EF91A16222450546521423323187E,2018-04-12 08:11:00,0,10,0
84B4EB825221F45619E4BECF32D1A8F812CF16C893CD9B36CDC92C96AA2A0BE9,2018-04-22 13:59:00,1,18,665
543AE38E4F7DBEE7001E16F6ACDEC97C94B59DC5F995E3553E08E08F7CD291D9,2018-04-23 09:32:00,1,11,1729
8EADCE72A022D2143A7FBF4E2F420AC3331DDF430FAF82407BF56E293375D091,2018-04-01 10:08:00,1,6,823
2297A3227BE36734BE3EA9E4B75020DE03BD1707B4FA09A2B61E0A12BADEC36E,2018-04-06 09:39:00,1,14,1166
03037102F48B6AAC1C1A4BD88B60FA9E1F003760F0E9863F632E3DDFE0E3799F,2018-04-20 06:19:00,1,3,341
625A72A15362964E566B2CBFC52B1A3441D6E5AB8FA2B27DDAA7B4EF5AD00452,2018-04-18 11:22:00,1,2,1211
